timestamp,batch_id,equipment_id,product,moisture_pct,status,gmp_max_moisture_pct
2026-05-25T01:20:00,BATCH-1022,GRAN-01,Amlodipine_5mg,2.84,NORMAL,3.5
2026-05-26T00:30:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.59,NORMAL,3.8
2026-05-26T00:40:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.85,NORMAL,3.8
2026-05-26T00:50:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,3.28,NORMAL,3.8
2026-05-26T01:00:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.61,NORMAL,3.8
2026-05-26T01:10:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,3.19,NORMAL,3.8
2026-05-26T01:20:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,3.11,NORMAL,3.8
2026-05-26T01:30:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.21,NORMAL,3.8
2026-05-26T01:40:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.37,NORMAL,3.8
2026-05-26T01:50:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.45,NORMAL,3.8
2026-05-26T02:00:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.65,NORMAL,3.8
2026-05-26T02:10:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,3.13,NORMAL,3.8
2026-05-26T02:20:00,BATCH-1023,GRAN-02,Atorvastatin_10mg,2.92,NORMAL,3.8
2026-05-26T01:30:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.01,NORMAL,4.2
2026-05-26T01:40:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.38,NORMAL,4.2
2026-05-26T01:50:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.72,NORMAL,4.2
2026-05-26T02:00:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.3,NORMAL,4.2
2026-05-26T02:10:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.71,NORMAL,4.2
2026-05-26T02:20:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.73,NORMAL,4.2
2026-05-26T02:30:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.36,NORMAL,4.2
2026-05-26T02:40:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.83,NORMAL,4.2
2026-05-26T02:50:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.96,NORMAL,4.2
2026-05-26T03:00:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.11,NORMAL,4.2
2026-05-26T03:10:00,BATCH-1024,GRAN-02,Paracetamol_500mg,2.61,NORMAL,4.2
2026-05-26T03:20:00,BATCH-1024,GRAN-02,Paracetamol_500mg,3.41,NORMAL,4.2
2026-05-26T20:30:00,BATCH-1025,GRAN-01,Azithromycin_250mg,3.11,NORMAL,3.5
2026-05-26T20:40:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.97,NORMAL,3.5
2026-05-26T20:50:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.91,NORMAL,3.5
2026-05-26T21:00:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.28,NORMAL,3.5
2026-05-26T21:10:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.44,NORMAL,3.5
2026-05-26T21:20:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.91,NORMAL,3.5
2026-05-26T21:30:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.21,NORMAL,3.5
2026-05-26T21:40:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.01,NORMAL,3.5
2026-05-26T21:50:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.19,NORMAL,3.5
2026-05-26T22:00:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.57,NORMAL,3.5
2026-05-26T22:10:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.29,NORMAL,3.5
2026-05-26T22:20:00,BATCH-1025,GRAN-01,Azithromycin_250mg,2.05,NORMAL,3.5
2026-05-27T21:30:00,BATCH-1026,GRAN-02,Metformin_500mg,3.77,NORMAL,4.0
2026-05-27T21:40:00,BATCH-1026,GRAN-02,Metformin_500mg,2.94,NORMAL,4.0
2026-05-27T21:50:00,BATCH-1026,GRAN-02,Metformin_500mg,3.08,NORMAL,4.0
2026-05-27T22:00:00,BATCH-1026,GRAN-02,Metformin_500mg,3.48,NORMAL,4.0
2026-05-27T22:10:00,BATCH-1026,GRAN-02,Metformin_500mg,2.79,NORMAL,4.0
2026-05-27T22:20:00,BATCH-1026,GRAN-02,Metformin_500mg,3.18,NORMAL,4.0
2026-05-27T22:30:00,BATCH-1026,GRAN-02,Metformin_500mg,2.51,NORMAL,4.0
2026-05-27T22:40:00,BATCH-1026,GRAN-02,Metformin_500mg,5.28,DEVIATION,4.0
2026-05-27T22:50:00,BATCH-1026,GRAN-02,Metformin_500mg,2.42,NORMAL,4.0
2026-05-27T23:00:00,BATCH-1026,GRAN-02,Metformin_500mg,2.06,NORMAL,4.0
2026-05-27T23:10:00,BATCH-1026,GRAN-02,Metformin_500mg,2.0,NORMAL,4.0
2026-05-27T23:20:00,BATCH-1026,GRAN-02,Metformin_500mg,3.79,NORMAL,4.0
2026-05-27T22:30:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.46,NORMAL,3.5
2026-05-27T22:40:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.76,NORMAL,3.5
2026-05-27T22:50:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.96,NORMAL,3.5
2026-05-27T23:00:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.12,NORMAL,3.5
2026-05-27T23:10:00,BATCH-1027,GRAN-02,Amlodipine_5mg,3.08,NORMAL,3.5
2026-05-27T23:20:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.45,NORMAL,3.5
2026-05-27T23:30:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.36,NORMAL,3.5
2026-05-27T23:40:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.25,NORMAL,3.5
2026-05-27T23:50:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.75,NORMAL,3.5
2026-05-28T00:00:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.53,NORMAL,3.5
2026-05-28T00:10:00,BATCH-1027,GRAN-02,Amlodipine_5mg,2.09,NORMAL,3.5
2026-05-28T00:20:00,BATCH-1027,GRAN-02,Amlodipine_5mg,3.23,NORMAL,3.5
2026-05-28T23:30:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.53,NORMAL,3.8
2026-05-28T23:40:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.3,NORMAL,3.8
2026-05-28T23:50:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.11,NORMAL,3.8
2026-05-29T00:00:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,2.9,NORMAL,3.8
2026-05-29T00:10:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.21,NORMAL,3.8
2026-05-29T00:20:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,2.73,NORMAL,3.8
2026-05-29T00:30:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,2.94,NORMAL,3.8
2026-05-29T00:40:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,4.21,DEVIATION,3.8
2026-05-29T00:50:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.01,NORMAL,3.8
2026-05-29T01:00:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,3.08,NORMAL,3.8
2026-05-29T01:10:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,2.51,NORMAL,3.8
2026-05-29T01:20:00,BATCH-1028,GRAN-01,Atorvastatin_10mg,2.83,NORMAL,3.8
2026-05-29T00:30:00,BATCH-1029,GRAN-02,Paracetamol_500mg,5.9,DEVIATION,4.2
2026-05-29T00:40:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.19,NORMAL,4.2
2026-05-29T00:50:00,BATCH-1029,GRAN-02,Paracetamol_500mg,3.64,NORMAL,4.2
2026-05-29T01:00:00,BATCH-1029,GRAN-02,Paracetamol_500mg,3.86,NORMAL,4.2
2026-05-29T01:10:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.71,NORMAL,4.2
2026-05-29T01:20:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.54,NORMAL,4.2
2026-05-29T01:30:00,BATCH-1029,GRAN-02,Paracetamol_500mg,3.37,NORMAL,4.2
2026-05-29T01:40:00,BATCH-1029,GRAN-02,Paracetamol_500mg,3.0,NORMAL,4.2
2026-05-29T01:50:00,BATCH-1029,GRAN-02,Paracetamol_500mg,3.47,NORMAL,4.2
2026-05-29T02:00:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.41,NORMAL,4.2
2026-05-29T02:10:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.5,NORMAL,4.2
2026-05-29T02:20:00,BATCH-1029,GRAN-02,Paracetamol_500mg,2.31,NORMAL,4.2
2026-05-30T01:30:00,BATCH-1030,GRAN-02,Azithromycin_250mg,3.2,NORMAL,3.5
2026-05-30T01:40:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.86,NORMAL,3.5
2026-05-30T01:50:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.99,NORMAL,3.5
2026-05-30T02:00:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.05,NORMAL,3.5
2026-05-30T02:10:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.81,NORMAL,3.5
2026-05-30T02:20:00,BATCH-1030,GRAN-02,Azithromycin_250mg,3.28,NORMAL,3.5
2026-05-30T02:30:00,BATCH-1030,GRAN-02,Azithromycin_250mg,3.13,NORMAL,3.5
2026-05-30T02:40:00,BATCH-1030,GRAN-02,Azithromycin_250mg,3.28,NORMAL,3.5
2026-05-30T02:50:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.36,NORMAL,3.5
2026-05-30T03:00:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.75,NORMAL,3.5
2026-05-30T03:10:00,BATCH-1030,GRAN-02,Azithromycin_250mg,3.04,NORMAL,3.5
2026-05-30T03:20:00,BATCH-1030,GRAN-02,Azithromycin_250mg,2.7,NORMAL,3.5
2026-05-30T20:30:00,BATCH-1031,GRAN-01,Metformin_500mg,2.71,NORMAL,4.0
2026-05-30T20:40:00,BATCH-1031,GRAN-01,Metformin_500mg,2.31,NORMAL,4.0
2026-05-30T20:50:00,BATCH-1031,GRAN-01,Metformin_500mg,3.26,NORMAL,4.0
2026-05-30T21:00:00,BATCH-1031,GRAN-01,Metformin_500mg,3.24,NORMAL,4.0
2026-05-30T21:10:00,BATCH-1031,GRAN-01,Metformin_500mg,4.58,DEVIATION,4.0
2026-05-30T21:20:00,BATCH-1031,GRAN-01,Metformin_500mg,2.59,NORMAL,4.0
2026-05-30T21:30:00,BATCH-1031,GRAN-01,Metformin_500mg,2.47,NORMAL,4.0
2026-05-30T21:40:00,BATCH-1031,GRAN-01,Metformin_500mg,2.43,NORMAL,4.0
2026-05-30T21:50:00,BATCH-1031,GRAN-01,Metformin_500mg,3.1,NORMAL,4.0
2026-05-30T22:00:00,BATCH-1031,GRAN-01,Metformin_500mg,2.9,NORMAL,4.0
2026-05-30T22:10:00,BATCH-1031,GRAN-01,Metformin_500mg,3.26,NORMAL,4.0
2026-05-30T22:20:00,BATCH-1031,GRAN-01,Metformin_500mg,3.54,NORMAL,4.0
2026-05-30T21:30:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.23,NORMAL,3.5
2026-05-30T21:40:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.75,NORMAL,3.5
2026-05-30T21:50:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.13,NORMAL,3.5
2026-05-30T22:00:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.31,NORMAL,3.5
2026-05-30T22:10:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.5,NORMAL,3.5
2026-05-30T22:20:00,BATCH-1032,GRAN-02,Amlodipine_5mg,3.25,NORMAL,3.5
2026-05-30T22:30:00,BATCH-1032,GRAN-02,Amlodipine_5mg,3.05,NORMAL,3.5
2026-05-30T22:40:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.65,NORMAL,3.5
2026-05-30T22:50:00,BATCH-1032,GRAN-02,Amlodipine_5mg,3.1,NORMAL,3.5
2026-05-30T23:00:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.94,NORMAL,3.5
2026-05-30T23:10:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.39,NORMAL,3.5
2026-05-30T23:20:00,BATCH-1032,GRAN-02,Amlodipine_5mg,2.74,NORMAL,3.5
2026-05-31T22:30:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,3.1,NORMAL,3.8
2026-05-31T22:40:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,3.3,NORMAL,3.8
2026-05-31T22:50:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,3.01,NORMAL,3.8
2026-05-31T23:00:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.54,NORMAL,3.8
2026-05-31T23:10:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.9,NORMAL,3.8
2026-05-31T23:20:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.41,NORMAL,3.8
2026-05-31T23:30:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,4.22,DEVIATION,3.8
2026-05-31T23:40:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,3.54,NORMAL,3.8
2026-05-31T23:50:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.92,NORMAL,3.8
2026-06-01T00:00:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.28,NORMAL,3.8
2026-06-01T00:10:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.57,NORMAL,3.8
2026-06-01T00:20:00,BATCH-1033,GRAN-02,Atorvastatin_10mg,2.78,NORMAL,3.8
2026-05-31T23:30:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.78,NORMAL,4.2
2026-05-31T23:40:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.57,NORMAL,4.2
2026-05-31T23:50:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.29,NORMAL,4.2
2026-06-01T00:00:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.62,NORMAL,4.2
2026-06-01T00:10:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.26,NORMAL,4.2
2026-06-01T00:20:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.7,NORMAL,4.2
2026-06-01T00:30:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.32,NORMAL,4.2
2026-06-01T00:40:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.63,NORMAL,4.2
2026-06-01T00:50:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.53,NORMAL,4.2
2026-06-01T01:00:00,BATCH-1034,GRAN-01,Paracetamol_500mg,2.54,NORMAL,4.2
2026-06-01T01:10:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.73,NORMAL,4.2
2026-06-01T01:20:00,BATCH-1034,GRAN-01,Paracetamol_500mg,3.17,NORMAL,4.2
2026-06-02T00:30:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.54,NORMAL,3.5
2026-06-02T00:40:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.03,NORMAL,3.5
2026-06-02T00:50:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.86,NORMAL,3.5
2026-06-02T01:00:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.91,NORMAL,3.5
2026-06-02T01:10:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.22,NORMAL,3.5
2026-06-02T01:20:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.08,NORMAL,3.5
2026-06-02T01:30:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.71,NORMAL,3.5
2026-06-02T01:40:00,BATCH-1035,GRAN-02,Azithromycin_250mg,4.41,DEVIATION,3.5
2026-06-02T01:50:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.11,NORMAL,3.5
2026-06-02T02:00:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.2,NORMAL,3.5
2026-06-02T02:10:00,BATCH-1035,GRAN-02,Azithromycin_250mg,3.15,NORMAL,3.5
2026-06-02T02:20:00,BATCH-1035,GRAN-02,Azithromycin_250mg,2.32,NORMAL,3.5
2026-06-03T01:30:00,BATCH-1036,GRAN-02,Metformin_500mg,3.13,NORMAL,4.0
2026-06-03T01:40:00,BATCH-1036,GRAN-02,Metformin_500mg,3.51,NORMAL,4.0
2026-06-03T01:50:00,BATCH-1036,GRAN-02,Metformin_500mg,5.39,DEVIATION,4.0
2026-06-03T02:00:00,BATCH-1036,GRAN-02,Metformin_500mg,2.59,NORMAL,4.0
2026-06-03T02:10:00,BATCH-1036,GRAN-02,Metformin_500mg,3.75,NORMAL,4.0
2026-06-03T02:20:00,BATCH-1036,GRAN-02,Metformin_500mg,2.49,NORMAL,4.0
2026-06-03T02:30:00,BATCH-1036,GRAN-02,Metformin_500mg,3.75,NORMAL,4.0
2026-06-03T02:40:00,BATCH-1036,GRAN-02,Metformin_500mg,2.32,NORMAL,4.0
2026-06-03T02:50:00,BATCH-1036,GRAN-02,Metformin_500mg,3.14,NORMAL,4.0
2026-06-03T03:00:00,BATCH-1036,GRAN-02,Metformin_500mg,3.02,NORMAL,4.0
2026-06-03T03:10:00,BATCH-1036,GRAN-02,Metformin_500mg,3.15,NORMAL,4.0
2026-06-03T03:20:00,BATCH-1036,GRAN-02,Metformin_500mg,2.62,NORMAL,4.0
2026-06-02T20:30:00,BATCH-1037,GRAN-01,Amlodipine_5mg,3.05,NORMAL,3.5
2026-06-02T20:40:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.48,NORMAL,3.5
2026-06-02T20:50:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.39,NORMAL,3.5
2026-06-02T21:00:00,BATCH-1037,GRAN-01,Amlodipine_5mg,5.17,DEVIATION,3.5
2026-06-02T21:10:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.45,NORMAL,3.5
2026-06-02T21:20:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.01,NORMAL,3.5
2026-06-02T21:30:00,BATCH-1037,GRAN-01,Amlodipine_5mg,3.23,NORMAL,3.5
2026-06-02T21:40:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.01,NORMAL,3.5
2026-06-02T21:50:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.38,NORMAL,3.5
2026-06-02T22:00:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.01,NORMAL,3.5
2026-06-02T22:10:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.54,NORMAL,3.5
2026-06-02T22:20:00,BATCH-1037,GRAN-01,Amlodipine_5mg,2.51,NORMAL,3.5
2026-06-03T21:30:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.18,NORMAL,3.8
2026-06-03T21:40:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.61,NORMAL,3.8
2026-06-03T21:50:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.68,NORMAL,3.8
2026-06-03T22:00:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.22,NORMAL,3.8
2026-06-03T22:10:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.29,NORMAL,3.8
2026-06-03T22:20:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.46,NORMAL,3.8
2026-06-03T22:30:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.29,NORMAL,3.8
2026-06-03T22:40:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.37,NORMAL,3.8
2026-06-03T22:50:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.46,NORMAL,3.8
2026-06-03T23:00:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.99,NORMAL,3.8
2026-06-03T23:10:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,3.0,NORMAL,3.8
2026-06-03T23:20:00,BATCH-1038,GRAN-02,Atorvastatin_10mg,2.03,NORMAL,3.8
2026-06-03T22:30:00,BATCH-1039,GRAN-02,Paracetamol_500mg,3.07,NORMAL,4.2
2026-06-03T22:40:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.2,NORMAL,4.2
2026-06-03T22:50:00,BATCH-1039,GRAN-02,Paracetamol_500mg,3.43,NORMAL,4.2
2026-06-03T23:00:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.47,NORMAL,4.2
2026-06-03T23:10:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.99,NORMAL,4.2
2026-06-03T23:20:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.62,NORMAL,4.2
2026-06-03T23:30:00,BATCH-1039,GRAN-02,Paracetamol_500mg,4.0,NORMAL,4.2
2026-06-03T23:40:00,BATCH-1039,GRAN-02,Paracetamol_500mg,3.58,NORMAL,4.2
2026-06-03T23:50:00,BATCH-1039,GRAN-02,Paracetamol_500mg,3.69,NORMAL,4.2
2026-06-04T00:00:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.11,NORMAL,4.2
2026-06-04T00:10:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.14,NORMAL,4.2
2026-06-04T00:20:00,BATCH-1039,GRAN-02,Paracetamol_500mg,2.38,NORMAL,4.2
2026-06-04T23:30:00,BATCH-1040,GRAN-01,Azithromycin_250mg,3.06,NORMAL,3.5
2026-06-04T23:40:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.16,NORMAL,3.5
2026-06-04T23:50:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.32,NORMAL,3.5
2026-06-05T00:00:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.58,NORMAL,3.5
2026-06-05T00:10:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.04,NORMAL,3.5
2026-06-05T00:20:00,BATCH-1040,GRAN-01,Azithromycin_250mg,3.0,NORMAL,3.5
2026-06-05T00:30:00,BATCH-1040,GRAN-01,Azithromycin_250mg,3.28,NORMAL,3.5
2026-06-05T00:40:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.89,NORMAL,3.5
2026-06-05T00:50:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.42,NORMAL,3.5
2026-06-05T01:00:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.05,NORMAL,3.5
2026-06-05T01:10:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.68,NORMAL,3.5
2026-06-05T01:20:00,BATCH-1040,GRAN-01,Azithromycin_250mg,2.83,NORMAL,3.5
2026-06-06T00:30:00,BATCH-1041,GRAN-02,Metformin_500mg,3.6,NORMAL,4.0
2026-06-06T00:40:00,BATCH-1041,GRAN-02,Metformin_500mg,2.39,NORMAL,4.0
2026-06-06T00:50:00,BATCH-1041,GRAN-02,Metformin_500mg,3.14,NORMAL,4.0
2026-06-06T01:00:00,BATCH-1041,GRAN-02,Metformin_500mg,2.3,NORMAL,4.0
2026-06-06T01:10:00,BATCH-1041,GRAN-02,Metformin_500mg,2.22,NORMAL,4.0
2026-06-06T01:20:00,BATCH-1041,GRAN-02,Metformin_500mg,2.02,NORMAL,4.0
2026-06-06T01:30:00,BATCH-1041,GRAN-02,Metformin_500mg,3.41,NORMAL,4.0
2026-06-06T01:40:00,BATCH-1041,GRAN-02,Metformin_500mg,3.07,NORMAL,4.0
2026-06-06T01:50:00,BATCH-1041,GRAN-02,Metformin_500mg,2.16,NORMAL,4.0
2026-06-06T02:00:00,BATCH-1041,GRAN-02,Metformin_500mg,2.16,NORMAL,4.0
2026-06-06T02:10:00,BATCH-1041,GRAN-02,Metformin_500mg,3.68,NORMAL,4.0
2026-06-06T02:20:00,BATCH-1041,GRAN-02,Metformin_500mg,3.13,NORMAL,4.0
2026-06-06T01:30:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.84,NORMAL,3.5
2026-06-06T01:40:00,BATCH-1042,GRAN-02,Amlodipine_5mg,3.03,NORMAL,3.5
2026-06-06T01:50:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.3,NORMAL,3.5
2026-06-06T02:00:00,BATCH-1042,GRAN-02,Amlodipine_5mg,3.03,NORMAL,3.5
2026-06-06T02:10:00,BATCH-1042,GRAN-02,Amlodipine_5mg,3.05,NORMAL,3.5
2026-06-06T02:20:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.25,NORMAL,3.5
2026-06-06T02:30:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.47,NORMAL,3.5
2026-06-06T02:40:00,BATCH-1042,GRAN-02,Amlodipine_5mg,3.17,NORMAL,3.5
2026-06-06T02:50:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.57,NORMAL,3.5
2026-06-06T03:00:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.91,NORMAL,3.5
2026-06-06T03:10:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.24,NORMAL,3.5
2026-06-06T03:20:00,BATCH-1042,GRAN-02,Amlodipine_5mg,2.95,NORMAL,3.5
2026-06-06T20:30:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,3.33,NORMAL,3.8
2026-06-06T20:40:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.89,NORMAL,3.8
2026-06-06T20:50:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.25,NORMAL,3.8
2026-06-06T21:00:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.42,NORMAL,3.8
2026-06-06T21:10:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.0,NORMAL,3.8
2026-06-06T21:20:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.61,NORMAL,3.8
2026-06-06T21:30:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.03,NORMAL,3.8
2026-06-06T21:40:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,3.24,NORMAL,3.8
2026-06-06T21:50:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,3.15,NORMAL,3.8
2026-06-06T22:00:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.86,NORMAL,3.8
2026-06-06T22:10:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.84,NORMAL,3.8
2026-06-06T22:20:00,BATCH-1043,GRAN-01,Atorvastatin_10mg,2.88,NORMAL,3.8
2026-06-06T21:30:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.65,NORMAL,4.2
2026-06-06T21:40:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.22,NORMAL,4.2
2026-06-06T21:50:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.13,NORMAL,4.2
2026-06-06T22:00:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.26,NORMAL,4.2
2026-06-06T22:10:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.4,NORMAL,4.2
2026-06-06T22:20:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.2,NORMAL,4.2
2026-06-06T22:30:00,BATCH-1044,GRAN-02,Paracetamol_500mg,3.67,NORMAL,4.2
2026-06-06T22:40:00,BATCH-1044,GRAN-02,Paracetamol_500mg,3.05,NORMAL,4.2
2026-06-06T22:50:00,BATCH-1044,GRAN-02,Paracetamol_500mg,2.51,NORMAL,4.2
2026-06-06T23:00:00,BATCH-1044,GRAN-02,Paracetamol_500mg,3.21,NORMAL,4.2
