timestamp,batch_id,equipment_id,product,temperature_C,status,gmp_lower_C,gmp_upper_C
2026-05-16T22:25:00,BATCH-1008,COAT-02,Atorvastatin_10mg,38.69,NORMAL,38,44
2026-05-16T22:30:00,BATCH-1008,COAT-02,Atorvastatin_10mg,43.79,NORMAL,38,44
2026-05-16T22:35:00,BATCH-1008,COAT-02,Atorvastatin_10mg,38.15,NORMAL,38,44
2026-05-16T22:40:00,BATCH-1008,COAT-02,Atorvastatin_10mg,42.06,NORMAL,38,44
2026-05-16T22:45:00,BATCH-1008,COAT-02,Atorvastatin_10mg,40.38,NORMAL,38,44
2026-05-16T22:50:00,BATCH-1008,COAT-02,Atorvastatin_10mg,38.46,NORMAL,38,44
2026-05-16T22:55:00,BATCH-1008,COAT-02,Atorvastatin_10mg,41.76,NORMAL,38,44
2026-05-16T23:00:00,BATCH-1008,COAT-02,Atorvastatin_10mg,42.63,NORMAL,38,44
2026-05-16T23:05:00,BATCH-1008,COAT-02,Atorvastatin_10mg,41.6,NORMAL,38,44
2026-05-16T23:10:00,BATCH-1008,COAT-02,Atorvastatin_10mg,43.9,NORMAL,38,44
2026-05-16T23:15:00,BATCH-1008,COAT-02,Atorvastatin_10mg,40.08,NORMAL,38,44
2026-05-16T23:20:00,BATCH-1008,COAT-02,Atorvastatin_10mg,40.22,NORMAL,38,44
2026-05-16T23:25:00,BATCH-1008,COAT-02,Atorvastatin_10mg,40.05,NORMAL,38,44
2026-05-16T23:30:00,BATCH-1008,COAT-02,Atorvastatin_10mg,42.93,NORMAL,38,44
2026-05-16T23:35:00,BATCH-1008,COAT-02,Atorvastatin_10mg,43.76,NORMAL,38,44
2026-05-16T23:40:00,BATCH-1008,COAT-02,Atorvastatin_10mg,42.97,NORMAL,38,44
2026-05-16T23:45:00,BATCH-1008,COAT-02,Atorvastatin_10mg,40.61,NORMAL,38,44
2026-05-16T23:50:00,BATCH-1008,COAT-02,Atorvastatin_10mg,43.79,NORMAL,38,44
2026-05-16T23:55:00,BATCH-1008,COAT-02,Atorvastatin_10mg,42.85,NORMAL,38,44
2026-05-16T22:00:00,BATCH-1009,COAT-01,Paracetamol_500mg,42.9,NORMAL,40,46
2026-05-16T22:05:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.39,NORMAL,40,46
2026-05-16T22:10:00,BATCH-1009,COAT-01,Paracetamol_500mg,45.11,NORMAL,40,46
2026-05-16T22:15:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.52,NORMAL,40,46
2026-05-16T22:20:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.46,NORMAL,40,46
2026-05-16T22:25:00,BATCH-1009,COAT-01,Paracetamol_500mg,43.66,NORMAL,40,46
2026-05-16T22:30:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.17,NORMAL,40,46
2026-05-16T22:35:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.09,NORMAL,40,46
2026-05-16T22:40:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.79,NORMAL,40,46
2026-05-16T22:45:00,BATCH-1009,COAT-01,Paracetamol_500mg,45.28,NORMAL,40,46
2026-05-16T22:50:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.66,NORMAL,40,46
2026-05-16T22:55:00,BATCH-1009,COAT-01,Paracetamol_500mg,50.79,DEVIATION,40,46
2026-05-16T23:00:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.32,NORMAL,40,46
2026-05-16T23:05:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.55,NORMAL,40,46
2026-05-16T23:10:00,BATCH-1009,COAT-01,Paracetamol_500mg,43.88,NORMAL,40,46
2026-05-16T23:15:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.76,NORMAL,40,46
2026-05-16T23:20:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.33,NORMAL,40,46
2026-05-16T23:25:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.84,NORMAL,40,46
2026-05-16T23:30:00,BATCH-1009,COAT-01,Paracetamol_500mg,42.84,NORMAL,40,46
2026-05-16T23:35:00,BATCH-1009,COAT-01,Paracetamol_500mg,42.55,NORMAL,40,46
2026-05-16T23:40:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.98,NORMAL,40,46
2026-05-16T23:45:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.63,NORMAL,40,46
2026-05-16T23:50:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.72,NORMAL,40,46
2026-05-16T23:55:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.72,NORMAL,40,46
2026-05-17T00:00:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.57,NORMAL,40,46
2026-05-17T00:05:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.3,NORMAL,40,46
2026-05-17T00:10:00,BATCH-1009,COAT-01,Paracetamol_500mg,44.35,NORMAL,40,46
2026-05-17T00:15:00,BATCH-1009,COAT-01,Paracetamol_500mg,43.15,NORMAL,40,46
2026-05-17T00:20:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.6,NORMAL,40,46
2026-05-17T00:25:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.36,NORMAL,40,46
2026-05-17T00:30:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.08,NORMAL,40,46
2026-05-17T00:35:00,BATCH-1009,COAT-01,Paracetamol_500mg,41.65,NORMAL,40,46
2026-05-17T00:40:00,BATCH-1009,COAT-01,Paracetamol_500mg,43.32,NORMAL,40,46
2026-05-17T00:45:00,BATCH-1009,COAT-01,Paracetamol_500mg,40.76,NORMAL,40,46
2026-05-17T00:50:00,BATCH-1009,COAT-01,Paracetamol_500mg,42.95,NORMAL,40,46
2026-05-17T00:55:00,BATCH-1009,COAT-01,Paracetamol_500mg,43.44,NORMAL,40,46
2026-05-17T23:00:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.08,NORMAL,35,42
2026-05-17T23:05:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.36,NORMAL,35,42
2026-05-17T23:10:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.34,NORMAL,35,42
2026-05-17T23:15:00,BATCH-1010,COAT-02,Azithromycin_250mg,37.8,NORMAL,35,42
2026-05-17T23:20:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.41,NORMAL,35,42
2026-05-17T23:25:00,BATCH-1010,COAT-02,Azithromycin_250mg,36.04,NORMAL,35,42
2026-05-17T23:30:00,BATCH-1010,COAT-02,Azithromycin_250mg,37.13,NORMAL,35,42
2026-05-17T23:35:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.83,NORMAL,35,42
2026-05-17T23:40:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.24,NORMAL,35,42
2026-05-17T23:45:00,BATCH-1010,COAT-02,Azithromycin_250mg,36.58,NORMAL,35,42
2026-05-17T23:50:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.15,NORMAL,35,42
2026-05-17T23:55:00,BATCH-1010,COAT-02,Azithromycin_250mg,41.02,NORMAL,35,42
2026-05-18T00:00:00,BATCH-1010,COAT-02,Azithromycin_250mg,37.14,NORMAL,35,42
2026-05-18T00:05:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.27,NORMAL,35,42
2026-05-18T00:10:00,BATCH-1010,COAT-02,Azithromycin_250mg,41.63,NORMAL,35,42
2026-05-18T00:15:00,BATCH-1010,COAT-02,Azithromycin_250mg,36.48,NORMAL,35,42
2026-05-18T00:20:00,BATCH-1010,COAT-02,Azithromycin_250mg,36.1,NORMAL,35,42
2026-05-18T00:25:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.53,NORMAL,35,42
2026-05-18T00:30:00,BATCH-1010,COAT-02,Azithromycin_250mg,44.8,DEVIATION,35,42
2026-05-18T00:35:00,BATCH-1010,COAT-02,Azithromycin_250mg,37.04,NORMAL,35,42
2026-05-18T00:40:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.95,NORMAL,35,42
2026-05-18T00:45:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.18,NORMAL,35,42
2026-05-18T00:50:00,BATCH-1010,COAT-02,Azithromycin_250mg,41.47,NORMAL,35,42
2026-05-18T00:55:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.38,NORMAL,35,42
2026-05-18T01:00:00,BATCH-1010,COAT-02,Azithromycin_250mg,41.54,NORMAL,35,42
2026-05-18T01:05:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.81,NORMAL,35,42
2026-05-18T01:10:00,BATCH-1010,COAT-02,Azithromycin_250mg,41.36,NORMAL,35,42
2026-05-18T01:15:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.5,NORMAL,35,42
2026-05-18T01:20:00,BATCH-1010,COAT-02,Azithromycin_250mg,37.15,NORMAL,35,42
2026-05-18T01:25:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.98,NORMAL,35,42
2026-05-18T01:30:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.87,NORMAL,35,42
2026-05-18T01:35:00,BATCH-1010,COAT-02,Azithromycin_250mg,39.9,NORMAL,35,42
2026-05-18T01:40:00,BATCH-1010,COAT-02,Azithromycin_250mg,38.5,NORMAL,35,42
2026-05-18T01:45:00,BATCH-1010,COAT-02,Azithromycin_250mg,35.56,NORMAL,35,42
2026-05-18T01:50:00,BATCH-1010,COAT-02,Azithromycin_250mg,44.73,DEVIATION,35,42
2026-05-18T01:55:00,BATCH-1010,COAT-02,Azithromycin_250mg,36.75,NORMAL,35,42
2026-05-19T00:00:00,BATCH-1011,COAT-01,Metformin_500mg,40.46,NORMAL,40,45
2026-05-19T00:05:00,BATCH-1011,COAT-01,Metformin_500mg,44.81,NORMAL,40,45
2026-05-19T00:10:00,BATCH-1011,COAT-01,Metformin_500mg,44.18,NORMAL,40,45
2026-05-19T00:15:00,BATCH-1011,COAT-01,Metformin_500mg,42.88,NORMAL,40,45
2026-05-19T00:20:00,BATCH-1011,COAT-01,Metformin_500mg,44.75,NORMAL,40,45
2026-05-19T00:25:00,BATCH-1011,COAT-01,Metformin_500mg,45.0,NORMAL,40,45
2026-05-19T00:30:00,BATCH-1011,COAT-01,Metformin_500mg,43.36,NORMAL,40,45
2026-05-19T00:35:00,BATCH-1011,COAT-01,Metformin_500mg,41.35,NORMAL,40,45
2026-05-19T00:40:00,BATCH-1011,COAT-01,Metformin_500mg,40.2,NORMAL,40,45
2026-05-19T00:45:00,BATCH-1011,COAT-01,Metformin_500mg,43.78,NORMAL,40,45
2026-05-19T00:50:00,BATCH-1011,COAT-01,Metformin_500mg,42.35,NORMAL,40,45
2026-05-19T00:55:00,BATCH-1011,COAT-01,Metformin_500mg,43.26,NORMAL,40,45
2026-05-19T01:00:00,BATCH-1011,COAT-01,Metformin_500mg,47.75,DEVIATION,40,45
2026-05-19T01:05:00,BATCH-1011,COAT-01,Metformin_500mg,45.54,DEVIATION,40,45
2026-05-19T01:10:00,BATCH-1011,COAT-01,Metformin_500mg,46.76,DEVIATION,40,45
2026-05-19T01:15:00,BATCH-1011,COAT-01,Metformin_500mg,46.9,DEVIATION,40,45
2026-05-19T01:20:00,BATCH-1011,COAT-01,Metformin_500mg,46.48,DEVIATION,40,45
2026-05-19T01:25:00,BATCH-1011,COAT-01,Metformin_500mg,45.27,DEVIATION,40,45
2026-05-19T01:30:00,BATCH-1011,COAT-01,Metformin_500mg,46.04,DEVIATION,40,45
2026-05-19T01:35:00,BATCH-1011,COAT-01,Metformin_500mg,46.0,DEVIATION,40,45
2026-05-19T01:40:00,BATCH-1011,COAT-01,Metformin_500mg,47.01,DEVIATION,40,45
2026-05-19T01:45:00,BATCH-1011,COAT-01,Metformin_500mg,47.57,DEVIATION,40,45
2026-05-19T01:50:00,BATCH-1011,COAT-01,Metformin_500mg,45.99,DEVIATION,40,45
2026-05-19T01:55:00,BATCH-1011,COAT-01,Metformin_500mg,47.08,DEVIATION,40,45
2026-05-19T02:00:00,BATCH-1011,COAT-01,Metformin_500mg,37.86,DEVIATION,40,45
2026-05-19T02:05:00,BATCH-1011,COAT-01,Metformin_500mg,39.84,DEVIATION,40,45
2026-05-19T02:10:00,BATCH-1011,COAT-01,Metformin_500mg,39.44,DEVIATION,40,45
2026-05-19T02:15:00,BATCH-1011,COAT-01,Metformin_500mg,38.65,DEVIATION,40,45
2026-05-19T02:20:00,BATCH-1011,COAT-01,Metformin_500mg,38.36,DEVIATION,40,45
2026-05-19T02:25:00,BATCH-1011,COAT-01,Metformin_500mg,37.94,DEVIATION,40,45
2026-05-19T02:30:00,BATCH-1011,COAT-01,Metformin_500mg,37.97,DEVIATION,40,45
2026-05-19T02:35:00,BATCH-1011,COAT-01,Metformin_500mg,39.91,DEVIATION,40,45
2026-05-19T02:40:00,BATCH-1011,COAT-01,Metformin_500mg,38.21,DEVIATION,40,45
2026-05-19T02:45:00,BATCH-1011,COAT-01,Metformin_500mg,38.54,DEVIATION,40,45
2026-05-19T02:50:00,BATCH-1011,COAT-01,Metformin_500mg,39.96,DEVIATION,40,45
2026-05-19T02:55:00,BATCH-1011,COAT-01,Metformin_500mg,38.97,DEVIATION,40,45
2026-05-19T01:00:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.07,NORMAL,40,45
2026-05-19T01:05:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.81,NORMAL,40,45
2026-05-19T01:10:00,BATCH-1012,COAT-02,Amlodipine_5mg,43.13,NORMAL,40,45
2026-05-19T01:15:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.02,NORMAL,40,45
2026-05-19T01:20:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.64,NORMAL,40,45
2026-05-19T01:25:00,BATCH-1012,COAT-02,Amlodipine_5mg,43.49,NORMAL,40,45
2026-05-19T01:30:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.87,NORMAL,40,45
2026-05-19T01:35:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.2,NORMAL,40,45
2026-05-19T01:40:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.75,NORMAL,40,45
2026-05-19T01:45:00,BATCH-1012,COAT-02,Amlodipine_5mg,40.47,NORMAL,40,45
2026-05-19T01:50:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.56,NORMAL,40,45
2026-05-19T01:55:00,BATCH-1012,COAT-02,Amlodipine_5mg,40.59,NORMAL,40,45
2026-05-19T02:00:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.49,NORMAL,40,45
2026-05-19T02:05:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.54,NORMAL,40,45
2026-05-19T02:10:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.17,NORMAL,40,45
2026-05-19T02:15:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.22,NORMAL,40,45
2026-05-19T02:20:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.92,NORMAL,40,45
2026-05-19T02:25:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.54,NORMAL,40,45
2026-05-19T02:30:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.32,NORMAL,40,45
2026-05-19T02:35:00,BATCH-1012,COAT-02,Amlodipine_5mg,43.95,NORMAL,40,45
2026-05-19T02:40:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.67,NORMAL,40,45
2026-05-19T02:45:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.1,NORMAL,40,45
2026-05-19T02:50:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.49,NORMAL,40,45
2026-05-19T02:55:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.99,NORMAL,40,45
2026-05-19T03:00:00,BATCH-1012,COAT-02,Amlodipine_5mg,40.74,NORMAL,40,45
2026-05-19T03:05:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.73,NORMAL,40,45
2026-05-19T03:10:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.72,NORMAL,40,45
2026-05-19T03:15:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.61,NORMAL,40,45
2026-05-19T03:20:00,BATCH-1012,COAT-02,Amlodipine_5mg,43.49,NORMAL,40,45
2026-05-19T03:25:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.17,NORMAL,40,45
2026-05-19T03:30:00,BATCH-1012,COAT-02,Amlodipine_5mg,40.22,NORMAL,40,45
2026-05-19T03:35:00,BATCH-1012,COAT-02,Amlodipine_5mg,43.53,NORMAL,40,45
2026-05-19T03:40:00,BATCH-1012,COAT-02,Amlodipine_5mg,41.93,NORMAL,40,45
2026-05-19T03:45:00,BATCH-1012,COAT-02,Amlodipine_5mg,44.1,NORMAL,40,45
2026-05-19T03:50:00,BATCH-1012,COAT-02,Amlodipine_5mg,42.48,NORMAL,40,45
2026-05-19T03:55:00,BATCH-1012,COAT-02,Amlodipine_5mg,48.01,DEVIATION,40,45
2026-05-19T20:00:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.22,NORMAL,38,44
2026-05-19T20:05:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.64,NORMAL,38,44
2026-05-19T20:10:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.74,NORMAL,38,44
2026-05-19T20:15:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.46,NORMAL,38,44
2026-05-19T20:20:00,BATCH-1013,COAT-01,Atorvastatin_10mg,38.93,NORMAL,38,44
2026-05-19T20:25:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.82,NORMAL,38,44
2026-05-19T20:30:00,BATCH-1013,COAT-01,Atorvastatin_10mg,42.16,NORMAL,38,44
2026-05-19T20:35:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.11,NORMAL,38,44
2026-05-19T20:40:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.16,NORMAL,38,44
2026-05-19T20:45:00,BATCH-1013,COAT-01,Atorvastatin_10mg,39.9,NORMAL,38,44
2026-05-19T20:50:00,BATCH-1013,COAT-01,Atorvastatin_10mg,42.56,NORMAL,38,44
2026-05-19T20:55:00,BATCH-1013,COAT-01,Atorvastatin_10mg,38.22,NORMAL,38,44
2026-05-19T21:00:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.79,NORMAL,38,44
2026-05-19T21:05:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.98,NORMAL,38,44
2026-05-19T21:10:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.6,NORMAL,38,44
2026-05-19T21:15:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.8,NORMAL,38,44
2026-05-19T21:20:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.66,NORMAL,38,44
2026-05-19T21:25:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.42,NORMAL,38,44
2026-05-19T21:30:00,BATCH-1013,COAT-01,Atorvastatin_10mg,42.78,NORMAL,38,44
2026-05-19T21:35:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.25,NORMAL,38,44
2026-05-19T21:40:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.19,NORMAL,38,44
2026-05-19T21:45:00,BATCH-1013,COAT-01,Atorvastatin_10mg,42.76,NORMAL,38,44
2026-05-19T21:50:00,BATCH-1013,COAT-01,Atorvastatin_10mg,38.47,NORMAL,38,44
2026-05-19T21:55:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.72,NORMAL,38,44
2026-05-19T22:00:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.48,NORMAL,38,44
2026-05-19T22:05:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.77,NORMAL,38,44
2026-05-19T22:10:00,BATCH-1013,COAT-01,Atorvastatin_10mg,39.53,NORMAL,38,44
2026-05-19T22:15:00,BATCH-1013,COAT-01,Atorvastatin_10mg,48.22,DEVIATION,38,44
2026-05-19T22:20:00,BATCH-1013,COAT-01,Atorvastatin_10mg,42.07,NORMAL,38,44
2026-05-19T22:25:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.65,NORMAL,38,44
2026-05-19T22:30:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.53,NORMAL,38,44
2026-05-19T22:35:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.55,NORMAL,38,44
2026-05-19T22:40:00,BATCH-1013,COAT-01,Atorvastatin_10mg,43.07,NORMAL,38,44
2026-05-19T22:45:00,BATCH-1013,COAT-01,Atorvastatin_10mg,40.31,NORMAL,38,44
2026-05-19T22:50:00,BATCH-1013,COAT-01,Atorvastatin_10mg,39.42,NORMAL,38,44
2026-05-19T22:55:00,BATCH-1013,COAT-01,Atorvastatin_10mg,41.45,NORMAL,38,44
2026-05-19T21:00:00,BATCH-1014,COAT-02,Paracetamol_500mg,41.77,NORMAL,40,46
2026-05-19T21:05:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.95,NORMAL,40,46
2026-05-19T21:10:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.4,NORMAL,40,46
2026-05-19T21:15:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.47,NORMAL,40,46
2026-05-19T21:20:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.64,NORMAL,40,46
2026-05-19T21:25:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.42,NORMAL,40,46
2026-05-19T21:30:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.79,NORMAL,40,46
2026-05-19T21:35:00,BATCH-1014,COAT-02,Paracetamol_500mg,42.11,NORMAL,40,46
2026-05-19T21:40:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.73,NORMAL,40,46
2026-05-19T21:45:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.33,NORMAL,40,46
2026-05-19T21:50:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.03,NORMAL,40,46
2026-05-19T21:55:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.42,NORMAL,40,46
2026-05-19T22:00:00,BATCH-1014,COAT-02,Paracetamol_500mg,41.85,NORMAL,40,46
2026-05-19T22:05:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.48,NORMAL,40,46
2026-05-19T22:10:00,BATCH-1014,COAT-02,Paracetamol_500mg,40.54,NORMAL,40,46
2026-05-19T22:15:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.48,NORMAL,40,46
2026-05-19T22:20:00,BATCH-1014,COAT-02,Paracetamol_500mg,40.79,NORMAL,40,46
2026-05-19T22:25:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.83,NORMAL,40,46
2026-05-19T22:30:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.48,NORMAL,40,46
2026-05-19T22:35:00,BATCH-1014,COAT-02,Paracetamol_500mg,41.54,NORMAL,40,46
2026-05-19T22:40:00,BATCH-1014,COAT-02,Paracetamol_500mg,42.89,NORMAL,40,46
2026-05-19T22:45:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.48,NORMAL,40,46
2026-05-19T22:50:00,BATCH-1014,COAT-02,Paracetamol_500mg,40.69,NORMAL,40,46
2026-05-19T22:55:00,BATCH-1014,COAT-02,Paracetamol_500mg,40.84,NORMAL,40,46
2026-05-19T23:00:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.16,NORMAL,40,46
2026-05-19T23:05:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.88,NORMAL,40,46
2026-05-19T23:10:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.83,NORMAL,40,46
2026-05-19T23:15:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.74,NORMAL,40,46
2026-05-19T23:20:00,BATCH-1014,COAT-02,Paracetamol_500mg,49.15,DEVIATION,40,46
2026-05-19T23:25:00,BATCH-1014,COAT-02,Paracetamol_500mg,44.04,NORMAL,40,46
2026-05-19T23:30:00,BATCH-1014,COAT-02,Paracetamol_500mg,43.51,NORMAL,40,46
2026-05-19T23:35:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.64,NORMAL,40,46
2026-05-19T23:40:00,BATCH-1014,COAT-02,Paracetamol_500mg,41.4,NORMAL,40,46
2026-05-19T23:45:00,BATCH-1014,COAT-02,Paracetamol_500mg,50.54,DEVIATION,40,46
2026-05-19T23:50:00,BATCH-1014,COAT-02,Paracetamol_500mg,45.49,NORMAL,40,46
2026-05-19T23:55:00,BATCH-1014,COAT-02,Paracetamol_500mg,40.38,NORMAL,40,46
2026-05-20T22:00:00,BATCH-1015,COAT-01,Azithromycin_250mg,41.37,NORMAL,35,42
2026-05-20T22:05:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.86,NORMAL,35,42
2026-05-20T22:10:00,BATCH-1015,COAT-01,Azithromycin_250mg,41.62,NORMAL,35,42
2026-05-20T22:15:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.45,NORMAL,35,42
2026-05-20T22:20:00,BATCH-1015,COAT-01,Azithromycin_250mg,41.21,NORMAL,35,42
2026-05-20T22:25:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.18,NORMAL,35,42
2026-05-20T22:30:00,BATCH-1015,COAT-01,Azithromycin_250mg,40.2,NORMAL,35,42
2026-05-20T22:35:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.93,NORMAL,35,42
2026-05-20T22:40:00,BATCH-1015,COAT-01,Azithromycin_250mg,36.08,NORMAL,35,42
2026-05-20T22:45:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.69,NORMAL,35,42
2026-05-20T22:50:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.86,NORMAL,35,42
2026-05-20T22:55:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.23,NORMAL,35,42
2026-05-20T23:00:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.1,NORMAL,35,42
2026-05-20T23:05:00,BATCH-1015,COAT-01,Azithromycin_250mg,40.99,NORMAL,35,42
2026-05-20T23:10:00,BATCH-1015,COAT-01,Azithromycin_250mg,39.8,NORMAL,35,42
2026-05-20T23:15:00,BATCH-1015,COAT-01,Azithromycin_250mg,41.84,NORMAL,35,42
2026-05-20T23:20:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.79,NORMAL,35,42
2026-05-20T23:25:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.86,NORMAL,35,42
2026-05-20T23:30:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.18,NORMAL,35,42
2026-05-20T23:35:00,BATCH-1015,COAT-01,Azithromycin_250mg,39.49,NORMAL,35,42
2026-05-20T23:40:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.15,NORMAL,35,42
2026-05-20T23:45:00,BATCH-1015,COAT-01,Azithromycin_250mg,36.7,NORMAL,35,42
2026-05-20T23:50:00,BATCH-1015,COAT-01,Azithromycin_250mg,38.95,NORMAL,35,42
2026-05-20T23:55:00,BATCH-1015,COAT-01,Azithromycin_250mg,40.36,NORMAL,35,42
2026-05-21T00:00:00,BATCH-1015,COAT-01,Azithromycin_250mg,36.51,NORMAL,35,42
2026-05-21T00:05:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.3,NORMAL,35,42
2026-05-21T00:10:00,BATCH-1015,COAT-01,Azithromycin_250mg,41.3,NORMAL,35,42
2026-05-21T00:15:00,BATCH-1015,COAT-01,Azithromycin_250mg,46.43,DEVIATION,35,42
2026-05-21T00:20:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.91,NORMAL,35,42
2026-05-21T00:25:00,BATCH-1015,COAT-01,Azithromycin_250mg,36.22,NORMAL,35,42
2026-05-21T00:30:00,BATCH-1015,COAT-01,Azithromycin_250mg,35.18,NORMAL,35,42
2026-05-21T00:35:00,BATCH-1015,COAT-01,Azithromycin_250mg,46.16,DEVIATION,35,42
2026-05-21T00:40:00,BATCH-1015,COAT-01,Azithromycin_250mg,37.27,NORMAL,35,42
